learning_rate/pg1,learning_rate/pg2,step,train_mention_loss,train_coref_loss,train_entity_loss,train_rel_loss,train_loss,epoch,valid_f1,mention_prec_micro,mention_rec_micro,mention_f1_micro,mention_prec_macro,mention_rec_macro,mention_f1_macro,coref_prec_micro,coref_rec_micro,coref_f1_micro,coref_prec_macro,coref_rec_macro,coref_f1_macro,entity_prec_micro,entity_rec_micro,entity_f1_micro,entity_prec_macro,entity_rec_macro,entity_f1_macro,rel_prec_micro,rel_rec_micro,rel_f1_micro,rel_prec_macro,rel_rec_macro,rel_f1_macro,rel_nec_prec_micro,rel_nec_rec_micro,rel_nec_f1_micro,rel_nec_prec_macro,rel_nec_rec_macro,rel_nec_f1_macro
,,831999,0.052354101091623306,0.0,1.1889657974243164,2.1623144149780273,2.5119099617004395,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4286824324324326e-05,2.4286824324324326e-05,832999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,832999,0.050511833280324936,0.0,0.3622569441795349,0.010487793944776058,0.1515638679265976,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,833239,,,,,,562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4249286786786787e-05,2.4249286786786787e-05,833999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,833999,0.05196668207645416,0.0,0.879167377948761,7.933058077469468e-05,0.27183786034584045,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,834719,,,,,,563,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4211749249249248e-05,2.4211749249249248e-05,834999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,834999,0.04925776645541191,0.0,0.3972548842430115,1.8384226560592651,1.9869941473007202,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4174211711711716e-05,2.4174211711711716e-05,835999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,835999,0.04550658166408539,0.0,0.8427456021308899,0.04973124340176582,0.3059242367744446,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,836199,,,,,,564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4136674174174176e-05,2.4136674174174176e-05,836999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,836999,0.05140692740678787,0.0,0.38409119844436646,0.05935923010110855,0.20678895711898804,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,837679,,,,,,565,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4099136636636637e-05,2.4099136636636637e-05,837999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,837999,0.058235082775354385,0.0,0.19030509889125824,0.0,0.10581135749816895,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4061599099099098e-05,2.4061599099099098e-05,838999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,838999,0.04917725920677185,0.0,0.3751068115234375,0.3507116436958313,0.4936656057834625,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,839159,,,,,,566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4024061561561562e-05,2.4024061561561562e-05,839999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,839999,0.04721727594733238,0.0,0.5811967849731445,0.12643200159072876,0.3189484775066376,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,840639,,,,,,567,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3986524024024027e-05,2.3986524024024027e-05,840999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,840999,0.054344672709703445,0.0,0.5131272673606873,0.023560820147395134,0.20618730783462524,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3948986486486488e-05,2.3948986486486488e-05,841999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,841999,0.0512324683368206,0.0,0.5741752982139587,4.544886589050293,4.739663124084473,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,842119,,,,,,568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3911448948948952e-05,2.3911448948948952e-05,842999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,842999,0.05344480276107788,0.0,0.9570419192314148,5.914056777954102,6.206762313842773,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,843599,,,,,,569,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3873911411411413e-05,2.3873911411411413e-05,843999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,843999,0.061084236949682236,0.0,0.7492105960845947,0.004952052142471075,0.25333893299102783,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3836373873873873e-05,2.3836373873873873e-05,844999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,844999,0.04713423550128937,0.0,0.6450434327125549,3.691734790802002,3.900129795074463,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,845079,,,,,,570,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3798836336336338e-05,2.3798836336336338e-05,845999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,845999,0.05628882348537445,0.0,0.4765387773513794,0.00453140027821064,0.1799549162387848,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,846559,,,,,,571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3761298798798802e-05,2.3761298798798802e-05,846999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,846999,0.05837298929691315,0.0,0.704414427280426,0.003743239212781191,0.23821984231472015,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3723761261261263e-05,2.3723761261261263e-05,847999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,847999,0.047236572951078415,0.0,0.6907103061676025,0.030538838356733322,0.25045299530029297,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,848039,,,,,,572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3686223723723724e-05,2.3686223723723724e-05,848999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,848999,0.05711907148361206,0.0,1.0368202924728394,0.0007436898886226118,0.31706783175468445,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,849519,,,,,,573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3648686186186188e-05,2.3648686186186188e-05,849999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,849999,0.0619150809943676,0.0,1.3255072832107544,0.00410991907119751,0.3974018096923828,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3611148648648652e-05,2.3611148648648652e-05,850999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,850999,0.048301611095666885,0.0,0.5909678339958191,0.0011728566605597734,0.19721642136573792,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,850999,,,,,,574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3573611111111113e-05,2.3573611111111113e-05,851999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,851999,0.05266411975026131,0.0,0.854622483253479,0.00010542951349634677,0.2664251923561096,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,852479,,,,,,575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3536073573573574e-05,2.3536073573573574e-05,852999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,852999,0.05602792650461197,0.0,1.2586126327514648,0.0030411200132220984,0.3737221956253052,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,853959,,,,,,576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3498536036036038e-05,2.3498536036036038e-05,853999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,853999,0.0484461672604084,0.0,0.5774399638175964,2.9542551040649414,3.147061347961426,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.34609984984985e-05,2.34609984984985e-05,854999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,854999,0.05050727725028992,0.0,0.6611185669898987,4.785053253173828,5.000840187072754,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,855439,,,,,,577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3423460960960963e-05,2.3423460960960963e-05,855999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,855999,0.04782762750983238,0.0,0.799054741859436,5.105626106262207,5.353217601776123,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,856919,,,,,,578,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3385923423423424e-05,2.3385923423423424e-05,856999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,856999,0.05563941225409508,0.0,0.30552738904953003,0.3459658920764923,0.4779871702194214,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.334838588588589e-05,2.334838588588589e-05,857999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,857999,0.05891672149300575,0.0,0.09348723292350769,0.0,0.08228853344917297,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,858399,,,,,,579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.331084834834835e-05,2.331084834834835e-05,858999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,858999,0.051426962018013,0.0,0.7397558689117432,0.002669703681021929,0.23903563618659973,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,859879,,,,,,580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.327331081081081e-05,2.327331081081081e-05,859999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,859999,0.046509355306625366,0.0,0.6071357131004333,0.3726118803024292,0.5709051489830017,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3235773273273274e-05,2.3235773273273274e-05,860999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,860999,0.05830199271440506,0.0,0.38542279601097107,5.81047248840332,5.96513032913208,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,861359,,,,,,581,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.319823573573574e-05,2.319823573573574e-05,861999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,861999,0.04686136543750763,0.0,0.6806879043579102,0.4066670536994934,0.6237003803253174,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,862839,,,,,,582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.31606981981982e-05,2.31606981981982e-05,862999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,862999,0.04878569021821022,0.0,0.526160717010498,0.9465551376342773,1.1268810033798218,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.312316066066066e-05,2.312316066066066e-05,863999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,863999,0.04927937313914299,0.0,0.7720597982406616,0.006414130330085754,0.24870845675468445,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,864319,,,,,,583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3085623123123125e-05,2.3085623123123125e-05,864999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,864999,0.06230839714407921,0.0,1.390769362449646,0.0002664309577085078,0.410267174243927,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,865799,,,,,,584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3048085585585585e-05,2.3048085585585585e-05,865999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,865999,0.05740200728178024,0.0,0.8453909158706665,1.0294848680496216,1.2982345819473267,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.301054804804805e-05,2.301054804804805e-05,866999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,866999,0.050526976585388184,0.0,0.6453368663787842,0.5513606667518616,0.7632218599319458,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,867279,,,,,,585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.297301051051051e-05,2.297301051051051e-05,867999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,867999,0.05213244631886482,0.0,1.156160593032837,0.05399586260318756,0.3951684832572937,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,868759,,,,,,586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2935472972972975e-05,2.2935472972972975e-05,868999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,868999,0.05119570344686508,0.0,0.2746838331222534,0.012629430741071701,0.13249608874320984,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2897935435435436e-05,2.2897935435435436e-05,869999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,869999,0.056574221700429916,0.0,0.47853052616119385,1.9849281311035156,2.161134958267212,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,870239,,,,,,587,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2860397897897896e-05,2.2860397897897896e-05,870999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,870999,0.05812220647931099,0.0,0.3086155354976654,8.583008821005933e-06,0.1352846771478653,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,871719,,,,,,588,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2822860360360364e-05,2.2822860360360364e-05,871999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,871999,0.04988767206668854,0.0,0.6735305786132812,0.6052847504615784,0.823555052280426,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2785322822822825e-05,2.2785322822822825e-05,872999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,872999,0.05379774048924446,0.0,0.7631447315216064,0.2733950614929199,0.5179789662361145,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,873199,,,,,,589,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2747785285285286e-05,2.2747785285285286e-05,873999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,873999,0.05700528621673584,0.0,0.4187510013580322,0.652030885219574,0.8137239217758179,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,874679,,,,,,590,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2710247747747747e-05,2.2710247747747747e-05,874999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,874999,0.04633821174502373,0.0,0.8448506593704224,3.191066265106201,3.4486172199249268,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.267271021021021e-05,2.267271021021021e-05,875999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,875999,0.05042284354567528,0.0,0.3078458309173584,8.344644015778613e-07,0.12738513946533203,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,876159,,,,,,591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2635172672672675e-05,2.2635172672672675e-05,876999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,876999,0.052089255303144455,0.0,1.5221679210662842,0.392513245344162,0.8251444697380066,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,877639,,,,,,592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2597635135135136e-05,2.2597635135135136e-05,877999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,877999,0.04540976136922836,0.0,0.7547408938407898,0.0005508636822924018,0.23464584350585938,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25600975975976e-05,2.25600975975976e-05,878999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,878999,0.05943163484334946,0.0,0.31621554493904114,0.4680591821670532,0.6065447330474854,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879119,,,,,,593,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.252256006006006e-05,2.252256006006006e-05,879999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,879999,0.05801207944750786,0.0,0.25775498151779175,0.4502274692058563,0.5726783275604248,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,880599,,,,,,594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2485022522522522e-05,2.2485022522522522e-05,880999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,880999,0.046395935118198395,0.0,0.8162362575531006,0.08750183880329132,0.33795684576034546,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2447484984984986e-05,2.2447484984984986e-05,881999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,881999,0.055444370955228806,0.0,0.8105064034461975,2.8960652351379395,3.1541361808776855,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,882079,,,,,,595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.240994744744745e-05,2.240994744744745e-05,882999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,882999,0.045485831797122955,0.0,0.7621524930000305,0.38413622975349426,0.6201602220535278,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,883559,,,,,,596,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.237240990990991e-05,2.237240990990991e-05,883999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,883999,0.04674949124455452,0.0,0.6069493889808655,5.269235610961914,5.467722415924072,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2334872372372372e-05,2.2334872372372372e-05,884999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,884999,0.04653964564204216,0.0,0.703042209148407,0.7774292826652527,0.9997295141220093,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,885039,,,,,,597,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2297334834834836e-05,2.2297334834834836e-05,885999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,885999,0.052833013236522675,0.0,0.31849902868270874,0.0,0.13245776295661926,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,886519,,,,,,598,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.22597972972973e-05,2.22597972972973e-05,886999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,886999,0.05000739544630051,0.0,0.8833398818969727,0.11287598311901093,0.3837183713912964,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.222225975975976e-05,2.222225975975976e-05,887999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,887999,0.05534376949071884,0.0,1.0151798725128174,2.7091445922851562,3.0182833671569824,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,887999,,,,,,599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2184722222222222e-05,2.2184722222222222e-05,888999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,888999,0.05439043045043945,0.0,0.6398438215255737,0.8506780862808228,1.065029501914978,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,889479,,,,,,600,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2147184684684687e-05,2.2147184684684687e-05,889999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,889999,0.05379176884889603,0.0,0.5735184550285339,2.8998494148254395,3.0970208644866943,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,890959,,,,,,601,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2109647147147147e-05,2.2109647147147147e-05,890999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,890999,0.045296456664800644,0.0,0.6130868792533875,0.0016116296174004674,0.2001798152923584,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2072109609609612e-05,2.2072109609609612e-05,891999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,891999,0.0556291863322258,0.0,0.5975674390792847,2.2387542724609375,2.4437754154205322,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,892439,,,,,,602,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2034572072072073e-05,2.2034572072072073e-05,892999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,892999,0.05837018042802811,0.0,0.9802190661430359,2.9520070552825928,3.25543212890625,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,893919,,,,,,603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1997034534534537e-05,2.1997034534534537e-05,893999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,893999,0.052077922970056534,0.0,0.32420164346694946,0.007303639780730009,0.1404319703578949,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1959496996996998e-05,2.1959496996996998e-05,894999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,894999,0.060488730669021606,0.0,0.5885835886001587,3.2186439966608305e-06,0.20763784646987915,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,895399,,,,,,604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.192195945945946e-05,2.192195945945946e-05,895999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,895999,0.0529339574277401,0.0,0.29054200649261475,1.5342210531234741,1.6597905158996582,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,896879,,,,,,605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1884421921921923e-05,2.1884421921921923e-05,896999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,896999,0.05502604320645332,0.0,0.6652342081069946,2.578538656234741,2.7998733520507812,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1846884384384387e-05,2.1846884384384387e-05,897999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,897999,0.05791659280657768,0.0,0.3572530448436737,0.010032808408141136,0.1572626531124115,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,898359,,,,,,606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1809346846846848e-05,2.1809346846846848e-05,898999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,898999,0.05299706012010574,0.0,0.36294010281562805,0.105794757604599,0.24952684342861176,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,899839,,,,,,607,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.177180930930931e-05,2.177180930930931e-05,899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,899999,0.04683854430913925,0.0,0.7276980876922607,3.1547393798828125,3.38350248336792,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1734271771771773e-05,2.1734271771771773e-05,900999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,900999,0.05672243982553482,0.0,0.7101508378982544,2.5749192237854004,2.8091793060302734,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,901319,,,,,,608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1696734234234234e-05,2.1696734234234234e-05,901999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,901999,0.051048316061496735,0.0,1.5241453647613525,1.1920915312657598e-06,0.4320858418941498,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,902799,,,,,,609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1659196696696698e-05,2.1659196696696698e-05,902999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,902999,0.04956819862127304,0.0,0.39040490984916687,2.3841852225814364e-07,0.14716966450214386,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.162165915915916e-05,2.162165915915916e-05,903999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,903999,0.04883728548884392,0.0,0.8215430974960327,0.020109865814447403,0.2743329107761383,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,904279,,,,,,610,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1584121621621623e-05,2.1584121621621623e-05,904999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,904999,0.05491078272461891,0.0,0.7567703127861023,2.9682161808013916,3.2123196125030518,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,905759,,,,,,611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1546584084084084e-05,2.1546584084084084e-05,905999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,905999,0.04985051229596138,0.0,0.608392596244812,0.0013043422950431705,0.20325300097465515,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1509046546546545e-05,2.1509046546546545e-05,906999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,906999,0.05778038874268532,0.0,0.5070910453796387,0.1646421253681183,0.349195271730423,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,907239,,,,,,612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1471509009009013e-05,2.1471509009009013e-05,907999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,907999,0.04582654684782028,0.0,0.714647114276886,2.719266891479492,2.9437551498413086,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,908719,,,,,,613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1433971471471473e-05,2.1433971471471473e-05,908999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,908999,0.04761432856321335,0.0,0.9961282014846802,0.15365305542945862,0.4502994418144226,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1396433933933934e-05,2.1396433933933934e-05,909999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,909999,0.05102286860346794,0.0,0.3274138867855072,1.1801601431216113e-05,0.13288813829421997,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,910199,,,,,,614,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1358896396396395e-05,2.1358896396396395e-05,910999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
